WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,Year,month,day
10,0,0,0,19.8,0,13,9.4,1967,6,3
8.75,4,0,0,19.4,0,12.8,12.2,1967,6,4
10.88,0,1.6,0,19.1,0,8.2,2,1967,6,5
16.38,0,0.4,0,21.5,0,12.6,10.8,1967,6,6
8.67,0,2.3,0,16,0,7.9,3.6,1967,6,7
6.13,0,0,0,16.3,0,11.2,5,1967,6,8
8.17,0,0,0,17,0,5.8,-1.5,1967,6,9
3.92,0,0,0,18,0,11.5,8.8,1967,6,10
5,0,0,0,18.2,0,6.6,0.1,1967,6,11
4.96,0,0,0,17.4,0,12.8,5,1967,6,12
2.75,0,0,0,18.9,0,6.2,0,1967,6,13
4.67,0,0,0,21.1,0,8.4,0.5,1967,6,14
1.79,0,0,0,20.5,0,9,1.4,1967,6,15
2.46,0,0,0,20.9,0,12.7,7.9,1967,6,16
3.04,0,0,0,21.1,0,10.3,2.7,1967,6,17
2.79,0,0,0,21.2,0,9.2,2.4,1967,6,18
8.63,0,0.3,0,17.4,0,11.4,4.2,1967,6,19
15.16,0,0.7,0,18.2,0,13.4,11,1967,6,20
11.34,0,0.7,0,17.8,0,9.4,5,1967,6,21
8.33,0,3.3,0,20.6,0,11.2,9,1967,6,22
6.08,0,2.5,0,15,0,3.8,-2.6,1967,6,23
7.92,4,0,0,19.8,0,11.2,8.8,1967,6,24
6.21,0,0,0,16.8,0,8.4,0,1967,6,25
3.54,0,0,0,18.5,0,9.4,4.4,1967,6,26
5.37,0,0,0,19,0,11.1,7,1967,6,27
14.42,0,0,0,23.8,0,14,7.8,1967,6,28
12.17,0,0,0,18,0,14.9,9,1967,6,29
6.5,0,0,0,18,0,6,-3,1967,6,30
6,0,1.3,0,20.6,0,12,8,1967,7,1
11.58,0,2.9,0,17.7,0,9.6,5.3,1967,7,2
13.29,0,2.9,0,17.1,0,9.8,5.8,1967,7,3
4.96,0,0,0,19.8,0,11.6,8.1,1967,7,4
5.83,0,0,0,20.1,0,10.4,3.6,1967,7,5
8.46,0,0.2,0,20.2,0,14.7,11.9,1967,7,6
9.25,0,0.3,0,21,0,14.1,9.3,1967,7,7
12.58,0,0,0,17.7,0,10.3,5.2,1967,7,8
10,0,0,0,21.6,0,10.3,4,1967,7,9
8.25,0,0.2,0,19,0,13.2,8.8,1967,7,10
4.25,0,0.5,0,22.5,0,14.2,12.1,1967,7,11
3.46,0,0,0,22,0,12.2,4.5,1967,7,12
5.5,0,9.6,0,20.6,0,14.2,8.4,1967,7,13
5,0,15.7,0,21.5,0,14.2,11.2,1967,7,14
5.5,0,2.4,0,19.8,0,12.3,8.6,1967,7,15
7.04,0,0.2,0,21,0,15,11.5,1967,7,16
4.71,0,5,0,20,0,14.5,8.5,1967,7,17
7.12,0,5.5,0,20.8,0,14.3,9.4,1967,7,18
6.63,0,0.4,0,20,0,12.2,6.4,1967,7,19
6.25,0,0.3,0,17.5,0,8.5,0.9,1967,7,20
4.04,0,0,0,18,0,11.5,2.5,1967,7,21
3.21,0,0,0,18.4,0,11.8,4,1967,7,22
3.54,0,0,0,21.5,0,11.6,6.6,1967,7,23
11.29,0,0.2,0,17.8,0,13.8,7.2,1967,7,24
7.12,0,0.1,0,19.6,0,8.6,0.2,1967,7,25
10.71,0,0.5,0,23,0,15,13.7,1967,7,26
6.25,0,0,0,18.3,0,12.5,9.8,1967,7,27
7.58,0,4.2,0,17.8,0,10.5,3.3,1967,7,28
8.08,0,1.3,0,22.5,0,12.9,8.5,1967,7,29
8.12,0,1.3,0,20.7,0,13.5,13,1967,7,30
3.83,0,2.4,0,18.5,0,13.5,8.6,1967,7,31
7.62,4,0,0,19.2,0,11,7.6,1967,8,1
5.5,0,4.1,0,17.4,0,8.4,-0.1,1967,8,2
11.46,0,1.2,0,17,0,10.4,4.4,1967,8,3
11.71,0,2.1,0,15.4,0,7,1.4,1967,8,4
6.71,0,0,0,17.7,0,4.4,-4.5,1967,8,5
6.42,0,11,0,21.5,0,10.1,1.5,1967,8,6
11.63,0,5.8,0,18.7,0,13,10.1,1967,8,7
7.38,0,0.4,0,18.5,0,13.8,8.6,1967,8,8
4.5,0,0,0,20,0,13.4,4.1,1967,8,9
4.88,0,3.5,0,19.3,0,13.5,10.5,1967,8,10
11.5,0,4.2,0,17.6,0,12.6,7.5,1967,8,11
15.71,0,0,0,16,0,10.7,7.5,1967,8,12
9.21,0,9.7,0,16.8,0,8.7,3,1967,8,13
15.5,0,0.1,0,17,0,12.9,10.2,1967,8,14
11.54,0,3.5,0,18.6,0,10.8,5.5,1967,8,15
10.96,0,2.1,0,17.2,0,10.5,3,1967,8,16
8.75,0,10.9,0,18,0,10.8,1,1967,8,17
9.83,0,21.4,0,18.7,0,12.8,6.5,1967,8,18
4.33,0,0,0,17,0,12,9.1,1967,8,19
3.37,0,0,0,17.4,0,6.5,1.2,1967,8,20
5.17,0,0,0,19,0,7,1.2,1967,8,21
3.54,4,0,0,19.4,0,11.1,5.2,1967,8,22
3.92,4,0,0,21.4,0,10,5.4,1967,8,23
2.83,0,0,0,20.6,0,11.5,4.5,1967,8,24
3.79,0,0,0,21.4,0,14.4,9.8,1967,8,25
4.71,0,1,0,18.2,0,14,9,1967,8,27
5.71,0,0,0,19.2,0,12.8,5.6,1967,8,28
10.54,0,0,0,19,0,12.3,6.1,1967,8,29
12.96,0,3.7,0,18.2,0,11,4,1967,8,30
3.96,0,2.3,0,13.5,0,11.9,9.5,1967,8,31
8.87,0,0.6,0,18.8,0,8.5,0.6,1967,9,1
15,0,2.6,0,18,0,11,5.2,1967,9,2
19.67,0,2.3,0,16.5,0,11.4,5.5,1967,9,3
14.54,0,2,0,16.5,0,10.2,4.5,1967,9,4
22.34,0,2.1,0,15.2,0,11,5.6,1967,9,5
12.75,0,0.1,0,15.2,0,8.7,3.5,1967,9,6
5.41,0,0,0,17.2,0,9.1,3.1,1967,9,7
4.54,0,0,0,16,0,6.2,-2.3,1967,9,8
5.79,0,8.1,0,18.5,0,6.2,-1.8,1967,9,9
3.5,0,7.7,0,17.1,0,12.6,8.5,1967,9,10
9.46,0,20,0,17.4,0,12.5,11.6,1967,9,11
8.58,4,0,0,17.2,0,11.5,9,1967,9,12
3.67,0,0,0,16.5,0,8,1,1967,9,13
1.83,0,0,0,17.5,0,6.5,-1,1967,9,14
2.96,0,0,0,19.2,0,6.2,-1.1,1967,9,15
4.25,0,5.5,0,16.4,0,4.8,-1.2,1967,9,16
9.62,0,16.6,0,15,0,12,5,1967,9,17
10.08,0,2.5,0,15.8,0,7.8,1.5,1967,9,18
11.46,0,1.5,0,14.5,0,9.2,3.8,1967,9,19
9.33,0,1.2,0,16.4,0,9.8,5,1967,9,20
7.83,0,0,0,16,0,5.6,-1.6,1967,9,21
4.92,0,1.1,0,14.2,0,10,6.8,1967,9,22
10.08,0,0.9,0,18,0,11.3,7,1967,9,23
11,0,0.8,0,17.1,0,12.4,5,1967,9,24
11.75,0,6.6,0,18.5,0,13.1,7.2,1967,9,25
9.54,0,1.1,0,18,0,13.6,7,1967,9,26
9.33,0,1.3,0,18.5,0,13,6.5,1967,9,27
11.21,0,0,0,18.3,0,14,5,1967,9,28
7.21,0,3.3,0,16,0,13.2,4.6,1967,9,29
17.83,0,0,0,16.1,0,11,4.5,1967,9,30
15.34,0,3.4,0,16.4,0,11.9,6.2,1967,10,1
15.92,0,1,0,14.2,0,7.5,2.2,1967,10,2
18,0,2.1,0,15.7,0,9,4.5,1967,10,3
15.09,0,0,0,14,0,7.5,2,1967,10,4
6.83,0,3.7,2,14.5,0,5.6,-3.5,1967,10,5
13.46,0,15.9,0,17.6,0,9.2,7,1967,10,6
15.5,0,0.5,0,17.4,0,12.2,6.6,1967,10,7
11.38,0,1.7,0,17.5,0,11,4.4,1967,10,8
14.58,0,3.1,0,17.3,0,12.5,12.4,1967,10,9
4.42,0,1.1,0,13.7,0,9,2.8,1967,10,10
10,0,1.1,0,12.2,0,9.1,0.5,1967,10,11
8.38,0,0.3,0,15.4,0,5.5,-4.5,1967,10,12
15.67,0,0.3,0,13.8,0,6.8,4.2,1967,10,13
19.33,0,0.3,0,14.6,0,8.5,6.3,1967,10,14
13.25,0,1.1,0,13.9,0,8.7,2.9,1967,10,15
9.42,0,27.5,0,9.6,0,3.9,-4.5,1967,10,16
16.21,0,0.9,0,10.3,0,4.7,-1.6,1967,10,17
10.04,0,2.6,0,13.9,0,0.6,-7.5,1967,10,18
14.29,0,1.2,0,14.9,0,4.3,0.5,1967,10,19
14.42,0,0,0,14.5,0,10.4,2.7,1967,10,20
7.38,0,0,0,12.3,0,6.4,-1.5,1967,10,21
7.25,0,0,0,13.8,0,5.9,5,1967,10,22
11.71,0,0,0,14.5,0,9,0,1967,10,23
10.34,0,1.3,0,15.2,0,5.8,-0.2,1967,10,24
21.29,0,3.1,0,14.6,0,9.4,8,1967,10,25
22,0,2.2,0,12.4,0,8,1.8,1967,10,26
7.75,0,7.2,0,10.4,0,7.2,-0.8,1967,10,27
11.79,0,0.5,0,9.5,0,2.4,-4.5,1967,10,28
10.04,0,0,0,9.8,0,3.4,-3.4,1967,10,29
8.29,0,11.5,0,9,0,2.6,-4.5,1967,10,30
14.46,0,3.4,0,10,0,5,-2.5,1967,10,31
11.29,0,19.7,0,9,0,0.2,-6.8,1967,11,1
19.12,0,1.9,0,8.6,0,4.4,-2.5,1967,11,2
10.67,0,0,0,9.2,0,3.5,-5,1967,11,3
7.17,0,0,0,8.9,1,-2.5,-11.2,1967,11,4
12.79,0,0,0,8.5,0,1.4,-6.4,1967,11,5
10.34,0,5.9,0,7.6,0,1,-4.2,1967,11,6
5.91,0,0,0,8.5,1,-0.1,-7.7,1967,11,7
4.46,0,0.5,0,7.6,0,0.4,-6,1967,11,8
10.83,0,0,0,9.5,0,1.9,0.1,1967,11,9
12.54,0,0.6,0,12.8,0,4.6,-1.3,1967,11,10
17.62,0,0.2,0,13.2,0,8.2,6.9,1967,11,11
5.5,0,0,0,13.5,0,3.1,-3.5,1967,11,12
12.38,0,1,0,13.2,0,5,3,1967,11,13
14.92,4,0,0,9.6,0,6,0.5,1967,11,14
14.58,4,0,0,8.8,0,2.8,-2.5,1967,11,15
6.54,0,0,0,6.6,0,0,-7,1967,11,16
2.17,0,0,0,7,1,-2.5,-9.8,1967,11,17
2.71,0,0.2,0,10.6,1,-2.5,-4.8,1967,11,19
0.58,0,0,0,10.3,0,2.4,1.6,1967,11,20
3.83,0,0,0,10.2,0,6.9,0.1,1967,11,21
4.25,0,0,0,9.8,0,6,-3.5,1967,11,22
0.54,0,0,0,9.2,0,0,-6,1967,11,23
3.42,0,5.5,0,9.5,0,1,-5.2,1967,11,24
8.87,0,0,0,6.5,0,2.5,-2,1967,11,25
9.29,0,1.5,0,9.1,1,-0.9,-8.5,1967,11,26
11.08,0,1.2,0,11,0,0,5,1967,11,27
17.88,0,0,0,10.8,0,9,5,1967,11,28
13.88,0,4.8,0,11.5,0,4.7,-0.3,1967,11,29
11.29,0,0,0,12.1,0,5,-0.1,1967,11,30
5.88,0,0,0,10.5,0,8,6.1,1967,12,1
4.83,0,0,0,11.6,0,6.5,4.6,1967,12,2
10.17,0,0.2,0,9.3,0,6.1,0.3,1967,12,3
16.62,4,0,0,10.2,0,0,-0.4,1967,12,4
19.75,0,1.9,0,11,0,6.4,5.8,1967,12,5
12.25,0,1.2,0,5.2,0,3.5,-1,1967,12,6
12.62,0,0.7,0,4.5,1,-0.5,-6.5,1967,12,7
15.79,0,2.4,0,2,1,-2,-6,1967,12,8
12.29,0,0,0,1.9,1,-3,-8.5,1967,12,9
8.83,0,2.3,0,3,1,-4,-11,1967,12,10
12.83,0,1.5,0,7.6,1,-3.5,-3.2,1967,12,11
10.29,0,0.2,0,8.3,0,2.9,3.8,1967,12,12
6.67,4,0,0,8.6,0,6.4,3.4,1967,12,13
9.21,4,0,0,7.6,0,5.8,3.2,1967,12,14
16.21,0,1.4,0,9.5,0,5.5,3.5,1967,12,15
6.13,4,0,0,7.8,0,1.8,-4,1967,12,16
1.63,0,0.4,0,5.4,1,-5.8,-10.8,1967,12,17
8.04,0,9.5,0,8.1,1,-4,-6.2,1967,12,18
10.34,0,0,0,7.2,2,5,4.5,1967,12,19
10.58,0,1.6,0,11.9,0,3.6,-2,1967,12,20
14.88,0,0.9,0,12.9,0,4.6,5,1967,12,21
18.41,0,6.6,0,14.3,0,7.3,6.1,1967,12,22
18.88,0,1.6,0,12.7,0,10.1,6.5,1967,12,23
14.17,0,2.3,0,10.6,0,6.5,2.6,1967,12,24
19.25,4,0,0,8.3,0,6.2,2.3,1967,12,25
10.08,0,1.4,0,10.4,0,3.4,2,1967,12,26
16.13,0,0.1,0,11.4,0,4,5,1967,12,27
16.25,4,0,0,5.6,0,1.8,-1.8,1967,12,28
10.63,4,0,0,5.6,0,1.6,-3,1967,12,29
14.58,0,4.1,0,7.2,0,2.8,0.6,1967,12,30
11.75,0,7.9,0,9.5,0,1.5,-2,1967,12,31
18.16,0,1,0,8.3,0,2.8,2.6,1968,1,1
12.67,0,4.9,0,7.8,0,2.5,-6.5,1968,1,2
17,0,0.4,0,7.6,0,2.4,-1.7,1968,1,3
7.71,0,12,0,7.2,1,-0.9,-5.2,1968,1,4
9.75,0,0.5,0,6.8,0,0.3,-0.5,1968,1,5
9.87,0,0.9,0,4.7,0,1.5,-2,1968,1,6
7.12,0,2.1,0,4.5,1,-1,-7,1968,1,7
18,0,27.8,0,6,1,-1,-2.6,1968,1,8
14.88,0,0,0,4.9,0,2.4,1.1,1968,1,9
10.96,0,0.3,0,3,1,-2.1,-9.6,1968,1,10
4.42,0,1,0,3.4,1,-0.6,-1.4,1968,1,11
10,0,3.1,0,8.2,0,0.6,-0.5,1968,1,12
10,0,2.8,0,12.4,0,2.7,-1.9,1968,1,13
22.04,0,2.5,0,13.8,0,3,5,1968,1,14
19.41,0,7.9,0,11.6,0,7.4,4,1968,1,15
15.54,0,0.6,0,12.6,0,6.6,4.5,1968,1,16
20.12,0,1.4,0,10.8,0,5.5,2,1968,1,17
16.42,0,0.3,0,11.5,0,5,6,1968,1,18
8.08,4,0,0,10.4,0,8.8,3.2,1968,1,19
3.46,0,0.1,0,9.8,0,1.6,-2.2,1968,1,20
0.46,0,0,0,8.4,0,4,-0.6,1968,1,21
0.54,0,0,0,8.3,0,5.2,3,1968,1,22
8.75,0,0,0,8,0,4.5,1,1968,1,23
13.04,0,0,0,8,0,2.7,-3,1968,1,24
19.79,0,0,0,9.5,0,4.5,4,1968,1,25
14.5,0,0,0,9.2,0,7.1,3.9,1968,1,26
12.29,0,1.9,0,10.5,0,6,2.8,1968,1,27
8.75,0,0,0,7.3,0,0,-6.4,1968,1,28
17.62,0,0.3,0,12.6,0,1.4,-0.7,1968,1,29
16.92,0,0.8,0,13.6,0,6.5,5,1968,1,30
16,0,1.9,0,11.8,0,10.9,9.4,1968,1,31
15.59,0,0.7,0,8,0,2.5,-1.1,1968,2,1
13.46,0,0,0,6.7,0,2.3,-1,1968,2,2
9.29,0,0.2,0,7.4,1,-0.4,-6.6,1968,2,3
15.04,0,1.5,0,8.5,1,-2.1,-8.6,1968,2,4
6.67,4,0,0,4.2,0,0.1,-3,1968,2,5
8.71,0,0.9,0,1.8,1,-5,-12,1968,2,6
5.63,4,0,0,4.4,1,-3,-3.8,1968,2,7
1.75,4,0,0,5,1,-2,-6,1968,2,8
3.88,0,10,0,5.6,1,-2.8,-5.8,1968,2,9
10.04,4,0,0,5.8,0,0,-0.2,1968,2,10
14.71,0,4.9,0,5.8,0,4.5,4,1968,2,11
6.42,0,0.3,0,7.5,0,4,3,1968,2,12
9.92,0,0.1,0,7.8,0,1.5,-2,1968,2,13
14.71,0,0,0,6,0,4,2.3,1968,2,14
5.71,0,0,0,6.7,0,1.5,-1.5,1968,2,15
6.17,0,0.7,0,5.6,1,-1,-7.5,1968,2,16
7.58,0,0,0,8.7,0,1.5,-1.2,1968,2,17
3.63,0,0,0,7.3,1,-2.5,-8.2,1968,2,18
3,0,0,0,8,1,-2,-3.3,1968,2,19
2.37,0,0,0,7.4,1,-2,-6.9,1968,2,20
12.12,0,0.7,0,5.4,1,-1.7,-4.6,1968,2,21
14.92,0,0,0,4.7,0,1.7,-2.5,1968,2,22
8.46,0,0.3,0,5.4,0,1.9,-2.9,1968,2,23
8.29,0,0,0,3.6,1,-4,-10.9,1968,2,24
9.87,4,0,0,4.4,1,-1.6,-8.7,1968,2,25
4.83,4,0,0,6.4,1,-3.8,-10.5,1968,2,26
6.21,0,0,0,6.5,0,1.5,-6,1968,2,27
11.83,0,0,0,9.4,0,1,-7,1968,2,28
5.54,0,0,0,8.6,0,1,-4.4,1968,2,29
4.63,0,0,0,5.5,0,3,-0.2,1968,3,1
7.08,0,0,0,10.3,1,-0.2,-4.2,1968,3,2
7.54,0,0,0,10.5,0,0,-7,1968,3,3
10.75,0,0,0,10.2,1,-0.6,-7.5,1968,3,4
16.92,0,0,0,14,0,2.6,2,1968,3,5
16.92,0,0,0,9.8,0,6,2.2,1968,3,6
10.75,0,0,0,7,1,-0.3,-6.5,1968,3,7
5.79,0,0,0,9.6,1,-1.5,-9,1968,3,8
8.12,0,0,0,10.7,1,-0.5,-8,1968,3,9
11.08,0,0,0,12,0,4.5,-1.6,1968,3,10
11.34,0,0,0,11.5,0,7.8,5.3,1968,3,11
6.25,0,0,0,9.7,0,6.3,4.9,1968,3,12
15.71,0,2.7,0,10.5,0,6,1.5,1968,3,13
13.04,0,1.9,0,8.9,0,4.2,-0.6,1968,3,14
14.5,0,1.4,0,7.3,0,2.5,-1.1,1968,3,15
19.95,0,2.3,0,12.5,0,1.6,-4.1,1968,3,16
21.09,0,1.2,0,9.1,0,2.6,-0.5,1968,3,18
18.66,0,7.9,0,10.5,0,2.5,1,1968,3,19
11.25,0,0.9,0,8,0,2.2,0,1968,3,20
7.67,0,0.8,0,7.6,0,1,-3.5,1968,3,21
13.29,0,0.8,0,13.7,0,1,-3.5,1968,3,22
13.62,0,12.5,0,13.5,0,3.5,3,1968,3,23
4,4,0,0,12.2,0,4,-0.8,1968,3,24
13.67,0,5.5,0,11.8,0,3.8,-2,1968,3,25
20.5,4,0,0,12.6,0,5,3.5,1968,3,26
19.79,0,0,0,13.4,0,7.6,5,1968,3,27
6.04,0,0,0,16,0,5.4,-1.2,1968,3,28
6.38,0,0,0,11.1,0,7.5,4.5,1968,3,29
8.5,0,0,0,12.5,0,0.2,-5.5,1968,3,30
16.71,0,0,0,12.7,0,4.5,0.6,1968,3,31
21.12,0,1.8,0,13,0,7.8,7.3,1968,4,1
17,0,0.5,0,9.3,1,-1.8,-5.6,1968,4,2
13.29,0,0.1,0,7.6,0,0,-3.5,1968,4,3
6.58,0,0,0,6.8,1,-2.9,-8.5,1968,4,4
10.08,0,0,0,9.1,1,-1.7,-7.8,1968,4,5
9.33,0,0,0,11.2,0,0.5,-5,1968,4,6
5.71,4,0,0,8.1,1,-0.1,-6,1968,4,7
4.63,4,0,0,9.2,1,-5.5,-9.5,1968,4,8
4.96,0,0,0,11.8,0,1.5,-7.2,1968,4,9
4.83,0,0,0,12.8,0,0,-5.8,1968,4,10
5.75,0,0,0,10.5,1,-0.8,-6.2,1968,4,11
8.5,0,0,0,9.2,0,3.5,-2.4,1968,4,12
7.38,0,0,0,9.4,1,-1.5,-6.5,1968,4,13
11.75,4,0,0,9.5,0,4,-3.6,1968,4,14
11.17,0,2,0,11.4,0,6,0.6,1968,4,15
11,0,8.5,0,10.7,0,7.5,6.5,1968,4,16
14.29,0,5.4,0,11.1,0,7.5,5.5,1968,4,17
11.46,0,0,0,14.5,0,6,2,1968,4,18
10.58,0,7.9,0,13.6,0,8.5,3.2,1968,4,19
8.38,0,0.4,0,15.7,0,6,0.9,1968,4,20
3.17,0,0.4,0,13.6,0,8.4,5.5,1968,4,21
7.96,0,0,0,15.2,0,4.5,-1,1968,4,22
7.58,0,0,0,16,0,9.3,3.1,1968,4,23
6.17,0,0,0,14,0,5.1,-1.4,1968,4,24
5.66,0,0,0,15.1,0,2,-4.9,1968,4,25
12.62,0,0,0,15,0,2,1.4,1968,4,26
8.17,0,3,0,14.8,0,10,7,1968,4,27
9.29,0,5.3,0,13.1,0,7.5,1.9,1968,4,28
4.17,0,15.3,0,10.6,0,2.4,1.8,1968,4,29
6.21,0,0.1,0,9.8,0,6.8,6.5,1968,4,30
3.88,4,0,0,13.2,0,2,-1.5,1968,5,1
3.17,0,1.4,0,14.4,0,4.4,-1.8,1968,5,2
6.96,0,0.9,0,12.5,0,7.4,7.5,1968,5,3
3.63,0,3.2,0,9.4,0,4.5,0.5,1968,5,4
6.92,0,1.7,0,11.4,0,1.4,-3,1968,5,5
15.96,0,0.4,0,9,0,4.4,4,1968,5,6
7.33,0,0.1,0,9,0,2.4,0.7,1968,5,7
13.5,0,0,0,9,0,5.4,1.2,1968,5,8
9.96,0,0.2,0,11.8,0,5.9,2,1968,5,9
16.25,0,2.5,0,13.4,0,8,5.4,1968,5,10
12,0,0.9,0,11,0,5,3.7,1968,5,11
11.83,0,7.9,0,13,0,2.5,-3,1968,5,12
5.58,0,1.9,0,14,0,3.5,0.1,1968,5,13
6.92,0,0.5,0,14.8,0,7.7,3.1,1968,5,14
16.58,0,0,0,17,0,9,9.5,1968,5,15
8.79,0,0,0,14.1,0,7.6,3.8,1968,5,16
4.46,0,1.1,0,13,0,3.9,-0.9,1968,5,17
5.37,4,0,0,11.6,0,2,-0.5,1968,5,18
3.33,0,0,0,13.5,0,0,-4.5,1968,5,19
5.29,0,0,0,12.2,0,2,-1.8,1968,5,20
3.92,4,0,0,12.4,0,2.2,-2,1968,5,21
4.12,4,0,0,11,0,3.8,2.5,1968,5,22
5.04,0,0,0,14.6,0,1.8,-4,1968,5,23
10.08,0,5,0,16.2,0,5.5,1.2,1968,5,24
3.46,0,1.3,0,13.2,0,10,10.6,1968,5,25
3.67,0,5.3,0,15.5,0,8.4,5,1968,5,26
3.29,0,0,0,15.4,0,9.5,6.6,1968,5,27
3,0,0,0,19.1,0,5,3.8,1968,5,28
4.25,0,0,0,19.3,0,11.6,9,1968,5,29
4.63,0,6.3,0,20,0,6.5,3.2,1968,5,30
3.04,0,1.1,0,17,0,11.6,12,1968,5,31
4.96,0,0,0,18.4,0,7.2,3.5,1968,6,1
4.54,0,0,0,16.6,0,9.9,9,1968,6,2
3.29,0,0.7,0,19.5,0,9.6,9.5,1968,6,3
7.83,0,0,0,15.9,0,10.5,9.5,1968,6,4
6.13,0,0.2,0,17,0,7.8,3.4,1968,6,5
11.08,0,0,0,16.6,0,6.2,1.9,1968,6,6
6.5,0,1.3,0,14.8,0,9.1,7.9,1968,6,7
3.54,0,1.6,0,16.3,0,9.3,7,1968,6,8
2.96,0,0,0,20.2,0,4.5,1.6,1968,6,9
1.87,0,0,0,21,0,8.8,6.2,1968,6,10
4.67,0,0,0,20.5,0,10,6.5,1968,6,11
3.67,0,0,0,19.8,0,9.9,7.5,1968,6,12
3.33,0,0,0,20,0,10,7.4,1968,6,13
5.33,0,0,0,22.4,0,8,5,1968,6,14
3.42,0,0,0,21.2,0,10.5,7.5,1968,6,15
3.13,0,0,0,20.8,0,7.8,7.5,1968,6,16
5.13,0,0,0,21.6,0,9.9,7.5,1968,6,17
5.96,0,0,0,19.4,0,11.8,8.5,1968,6,18
5.41,0,3,0,16.5,0,10,6.4,1968,6,19
9.38,0,6.6,0,15.4,0,7.6,4.9,1968,6,20
10.41,0,5.6,0,16.4,0,8.4,6.6,1968,6,21
6,0,12,0,15.7,0,11,10.2,1968,6,22
13.75,0,1.2,0,16,0,9.4,8.5,1968,6,23
8,0,1,0,17.8,0,8.5,5.4,1968,6,24
11.75,0,2.5,0,19.2,0,12.6,11.5,1968,6,25
7.12,0,11.8,0,17.2,0,11.2,9.3,1968,6,26
5.37,0,1.5,0,17.5,0,10.5,10.5,1968,6,27
8.21,0,0,0,14,0,10.5,9.6,1968,6,28
9.13,0,0,0,20.9,0,9.7,7.9,1968,6,29
12,0,0.5,0,23.4,0,13.2,12.5,1968,6,30
2.71,0,5.4,0,17.6,0,13.5,10.2,1968,7,1
12.38,0,1.6,0,15.4,0,11.4,11.2,1968,7,2
15.67,4,0,0,16.4,0,9.2,8.4,1968,7,3
7.96,0,0,0,16.2,0,9.4,5.8,1968,7,4
3.13,4,0,0,16.8,0,9.2,5.5,1968,7,5
2.42,0,0.1,0,17.6,0,9.5,6,1968,7,6
4.12,0,0,0,18,0,11.4,10.2,1968,7,7
3.79,0,0,0,18.4,0,8,4.5,1968,7,8
3.46,0,2,0,19.3,0,9,4,1968,7,9
10.17,0,0,0,17.3,0,10.4,7.5,1968,7,10
6.67,0,0.2,0,18.7,0,12,7.2,1968,7,11
5.25,0,0,0,15.6,0,10.3,9.2,1968,7,12
8.08,0,0.1,0,15.6,0,6.6,4,1968,7,13
12.12,0,0.1,0,17.5,0,12.5,12.2,1968,7,14
11.08,0,4,0,18.4,0,8.6,5.5,1968,7,15
10.04,0,0.1,0,16.4,0,9.9,10.1,1968,7,16
4.58,0,0,0,18.9,0,8.4,5.1,1968,7,17
2.46,0,0.1,0,18,0,10.2,6,1968,7,18
5.37,0,0.3,0,19.5,0,12.1,9,1968,7,19
4.46,0,0,0,22.5,0,15.5,12,1968,7,20
2.83,0,0,0,20.5,0,14.4,11.3,1968,7,21
8.87,4,0,0,19,0,11.5,8.2,1968,7,22
7.04,0,0,0,19.2,0,10.2,6.8,1968,7,23
2.42,0,0,0,18.4,0,7.6,3.2,1968,7,24
2.25,0,0,0,19.2,0,13,12.8,1968,7,25
4.54,0,0,0,19,0,8.6,4.2,1968,7,26
2.13,0,0,0,21.4,0,9.4,4.8,1968,7,27
3.04,0,0,0,20.2,0,7.8,4,1968,7,28
5.96,0,0,0,17.6,0,9.6,6,1968,7,29
2.96,0,0,0,18,0,11,6.5,1968,7,30
2.37,0,0,0,20.5,0,6.7,2.6,1968,7,31
3.63,0,0,0,19.7,2,9.5,5,1968,8,1
2.58,0,0,0,21,0,8,5,1968,8,2
2.42,0,0,0,21,0,9,5,1968,8,3
2.71,0,0,0,20,0,8.2,4,1968,8,4
6.13,0,0,0,20.5,0,12.6,10,1968,8,5
7.04,0,0,0,18.7,0,13.3,9.5,1968,8,6
7.87,0,0,0,21.5,0,10.2,6.1,1968,8,7
8.83,0,0,0,19,0,10,4.8,1968,8,8
7.38,0,0,0,19.6,0,11.1,5.9,1968,8,9
2.83,0,0,0,19.9,0,8.5,5.1,1968,8,10
5.29,0,0,0,23.1,0,9.4,4.7,1968,8,11
5.96,0,15,0,20,0,10,5.8,1968,8,12
13.33,0,7.8,0,19.8,0,13.4,14.2,1968,8,13
10.37,0,7.1,0,19,0,13.2,13,1968,8,14
6.46,0,4.7,0,17.8,0,8.8,4.5,1968,8,15
4.88,0,9.8,0,16.4,0,7,3,1968,8,16
7.41,0,3.1,0,18.7,0,9.8,8.8,1968,8,17
9.33,0,20.3,0,18.4,0,6.6,4.5,1968,8,18
10.46,0,4.3,0,19.8,0,9.5,8,1968,8,19
10,0,0,0,22.6,0,13.5,13.5,1968,8,20
6.38,0,0,0,22.3,0,15.3,13,1968,8,21
6.08,0,2,0,23.5,0,13,10,1968,8,22
4.46,0,0,0,20,0,13.8,12.2,1968,8,23
8.46,0,0,0,18,0,9.8,9.8,1968,8,24
7.25,0,0,0,18.5,0,14.3,14.2,1968,8,25
7.46,0,0,0,16.3,0,13.1,11.6,1968,8,26
6.25,0,0,0,18.6,0,10,7.5,1968,8,27
5.13,0,0,0,16.4,0,10,7.6,1968,8,28
6,0,0,0,16.6,0,13,11.7,1968,8,29
8.54,0,2.1,0,18.5,0,7.4,4.2,1968,8,30
